Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/7/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.439985423,1.344606073,2.274460636,5.151961302,4.793786278,7.702656001,6.74579085,4.768871697,7.288472995,6.663192707,4.904830279,4.140495632,-2.255975184,4.753200335,-3.468589489,5.310734077,1.587984549,4.816220639,3.264819695,-4.098364073,-2.136750124,-2.432937239,-1.896852822,-2.107315697,-0.843318161,-1.678598102,-1.001600747,-2.041898164,-26.66844933,-51.03086495,-14.22521405,-35.08567792,-32.97539526,-21.76234631,-4.26620499,12.12120366,106.2798145,30.20812737,21.7414468,28.61593425,2.920274766,3.763017617,-30.14513273,2.619846895,5.281212453,8.043909972,9.535275363,7.145691128,5.300540503,6.09982524,8.200768225,7.993814446,8.687287816,0.7013931,-0.01856497,-1.554958617,2.45515592,1.157575122,-2.467297635,-2.982491276,4.986712835,4.808105173,4.683756888,4.792914822
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,9.895803919,32.524641,35.02037673,45.07169381,28.14887896,18.59216373,11.11008697,33.86391517,13.08789082,4.950748919,-5.277525023,9.12584054,1.936619714,22.19343697,4.028268548,22.88095238,8.852720187,3.304918813,8.95810997,0.685280527,-19.1901808,2.806056777,-2.47222728,-5.041781429,8.326778426,-11.35250632,-14.70205317,7.57902336,7.199417146,3.720131634,15.65513168,-2.71227408,-3.763192643,1.934786742,-2.220406956,2.1341232,5.212671021,-3.552244747,0.749659258,3.679270408,-1.762838871,-0.958897333,13.01603725,4.461638996,11.87075652,6.50052542,6.229982786,-0.162048239,-4.400181763,5.027247672,-50.33851514,86.82674844,-17.99796157,-23.04280583,-0.842656252,-1.490941117,32.49180219,7.941367853,-11.19608289,-29.45529673,28.33346246,-8.251630041,10.15581818,-0.605832527
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.31194076,3.792734403,-2.22052811,6.310253156,2.086342107,4.965383985,7.265573652,8.287765087,14.40201928,3.923731381,13.89966383,8.981004215,9.89070152,0.375678035,7.95307536,0.583199758,1.598560162,1.748225865,2.922587957,-0.694130142,6.286471215,2.670603511,0.048748554,-3.408063962,0.416450493,4.264611487,7.26740887,-0.410304726,6.195257291,1.691618574,4.94932194,-2.828899548,0.330018546,4.326942805,-0.108756148,-1.818776037,1.328090221,0.101917836,3.427872145,3.379826173,2.886779022,-0.700322396,-24.36147321,11.59878358,20.38844318,2.209882765,3.891750242
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.145776755,4.309976531,2.074813486,7.267169045,5.677502399,4.956326599,4.348865093,7.115744802,6.842681737,6.520416476,6.878548941,7.178035549,7.994906866,6.208422585,3.613660857,5.431145494,4.881809422,4.5371655,7.390251811,6.641242732,1.225113179,-0.179937813,-2.279051251,3.889293071,3.121219161,3.478667147,3.305493598,0.605920918,1.719027106,-0.37081204,2.944438636,2.576931329,4.397067091,5.226769774,0.838008614,3.920589734,5.396516195,2.983976443,0.685771105,3.619158977,0.45495028,0.465369464,2.460661652,5.439647009,3.938532584,5.13775805,5.190328727,3.645692253,-2.278782381,6.388530599,4.4029471,2.568163684,2.755770119,1.33283382,0.403256653,-0.336758315,1.882573868,1.58926392,0.682798838,-6.617724975,7.082073772,3.968984133,2.253041576,2.265258831
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,7.459595739,2.013673168,3.637489043,3.718532294,3.314104144,1.075607538,5.140857812,3.301315004,-0.620730725,1.716742684,-1.472413708,2.248446125,5.67778175,0.500676136,3.871454834,1.938771188,1.602153908,1.763056995,2.041830821,2.452447308,1.096416883,1.722324822,2.356332376,1.706866918,3.393557145,4.24451446,2.771499282,1.775205957,0.025991417,1.826293482,0.400068636,-0.274737754,0.639090736,5.747075916,5.5882777,5.35302813,4.040101075,4.065709733,4.34518722,4.882870106,5.345843676,5.091059206,6.480803829,7.506275797,6.86044337,7.251439729,6.457939716,4.224853561,6.274673805,3.32274316,3.199337577,5.759126734,5.481031169,2.809399607,3.731999893,4.546304732,4.643983667,5.101977814,-0.099896524,2.821341743,4.773151155,3.052220268,3.863854857
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.655853969,1.279687424,0.899001002,-0.514970531,2.106384944,1.929263671,4.128752109,3.820352891,-0.028387587,-3.308808001,2.133181483,0.644099591,-0.001608077,1.554415195,4.808692139,5.090164019,6.397403135,4.775018228,2.391379281,2.915099533,3.973828648,5.298116353,5.618151967,5.736076263,6.244498745,5.409409864,5.537310596,4.998063243,3.445596645,6.488414505,-0.170234733,-4.562270406,2.362875262,3.074877244,-2.102618442,0.694857096,1.787204711,2.769299758,3.455661893,-1.044167005,1.267428941,3.636677631,-0.202242108,2.332101941
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.669222066,1.669219529,1.669225679,1.669222463,1.669232251,4.758672107,4.758677085,4.758676842,4.758671428,4.758672511,4.814820236,-1.590106886,0.538599964,4.285709435,7.020554436,4.000000044,9.230767957,5.633798307,4.491985302,2.252870996,1.801170059,3.608293844,4.332101206,6.866144132,5.8755504,6.9053018,7.225134855,7.761262837,10.4109232,3.220193082,-0.733092455,-0.993919947,-1.937565341,3.039172103,4.828076777,8.644968573,3.325963509,1.798088478,-1.15748292,,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.818019558,2.516748594,3.906433837,2.536953536,5.023789438,6.43902442,5.801094166,7.716819662,3.846629857,1.306905397,-0.410479911,7.057398935,3.845830836,6.126233161,3.335106692,5.100590264,5.653836858,6.403556926,5.846026516,5.699524767,4.141495702,4.81399097,5.099146558,4.999406369,4.355546917,1.725610693,2.472685038,2.299301412,6.399995311,4.599987244,4.399991252,6.900063251,5.599918725,5.500085234,3.799967206,6.405399696,4.698423048,4.300540498,6.000033158,-1.545408134,3.964675685,5.940269078,5.445061279,6.241748044,7.668291901,6.796826119,5.950088145,3.538912053,8.01596737,8.669483012,8.63218138,4.051746329,6.377978893,4.205955477,5.05362489,6.460681271,2.310084255,-0.220483887,-4.624515037,4.207476495,-7.349193013,-2.32984819,5.00871931
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.267862345,3.788186855,6.107507585,6.528741624,2.071839932,1.402559706,1.634662021,3.900697115,7.881874757,7.204812993,4.803307625,1.714117387,4.574347913,4.854453318,3.505152529,5.481523181,5.69246629,3.772147987,1.54417897,5.234093191,2.009331452,2.214484616,2.259116702,2.689506125,3.967279258,3.854428766,3.626577388,6.69524721,3.671980972,5.111430288,2.120951636,3.707204183,2.342369482,3.967864804,5.11310415,6.336892574,3.974888487,4.521242577,5.357751357,4.203450988,4.337122594,4.512888488,5.943934382,7.095559103,6.699936105,6.966164001,6.891186145,4.583068666,5.953622594,6.853862538,4.757949918,5.172215797,5.677096097,6.125455215,5.933848493,5.688139515,5.453138164,5.434405272,4.070698133,-3.601667273,6.657983486,6.127844151,6.016327848,5.132162544
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.988829217,3.574783808,4.798683531,7.864501523,6.08306139,4.925835487,3.201388147,6.096285099,8.19354655,7.96079699,6.172664939,6.149775874,6.869309475,6.030212023,4.26586129,6.24784031,4.57169807,3.675393534,4.588225396,4.722555655,1.92061499,2.882120193,1.600816333,4.677022858,4.499847732,3.678296825,4.645889248,4.115712444,3.055727208,3.135262223,2.876941398,4.280142031,5.025425235,5.14913009,4.610223604,6.248043853,5.67157277,3.344858523,3.667502123,5.573938127,3.643917352,4.799245901,5.93458618,7.678346211,7.36814665,8.217432519,8.840576674,5.940122692,4.019208771,8.159129849,6.361383746,5.487118708,5.618805954,5.193792967,4.706413747,4.738206248,5.319627721,5.009758985,4.136591408,-1.057443274,7.414215085,3.959051158,4.817737594,4.333464982
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.864795158,15.33181434,10.61506996,8.25111816,2.154105552,-0.405521384,10.91206153,-0.367120036,1.547536683,2.177071168,5.1137177,-0.20270835,26.40488108,10.98008895,-13.51349755,11.04912916,21.80903497,18.31687487,2.893918779,-2.744779231,0.694638132,4.457203895,1.986165363,5.534897821,2.610249331,4.684856026,0.729728232,8.601919077,5.795244404,6.04547333,6.966607296,6.956364954,3.509766158,5.979873535,3.290938123,5.597036059,3.703603436,1.537655894,0.476025052,3.875546776,3.561581834,0.723836067,4.559777164,1.692374174,3.466122228,4.230095228,4.1879141,5.52341967,-1.253757799,5.269670781,4.616413945,6.334083747,1.792525556,1.710549905,3.12406678,3.608907317,-3.138174937,-1.480633158,-1.417993831,-8.155958799,2.26671067,2.387780202,1.826625259,2.762238185
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.711684001,2.979333727,4.138082495,7.189968907,6.665675805,7.702214147,1.7657893,5.182521554,9.978922667,10.83685693,8.508297619,7.880715295,9.835939451,4.963026351,4.347908086,6.611446885,6.33932482,6.662687284,7.770415095,7.302403094,0.141175984,1.936820409,1.751638973,7.828563767,7.240101239,5.784279662,6.446233838,5.135354592,4.731115776,0.247622333,0.509578455,0.825971528,4.34304942,4.466339171,5.692241502,5.116996642,5.651040776,2.875289958,4.663948433,7.031921775,5.194782192,6.051842119,6.88134627,8.201511372,7.794959508,9.29300596,10.20445433,6.957459916,3.741216848,8.033159407,7.160762083,5.827597714,5.644043857,5.28099063,4.700943358,4.447474257,5.302069821,5.441093004,4.745541394,0.30369378,7.586253216,3.302867065,4.353489185,4.453015101
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.675662997,-21.25897056,-16.22686238,-9.766052037,3.290080184,5.026943768,8.300630373,7.462937149,-1.09700818,3.418622066,6.484126652,6.719839451,10.55189596,6.502035361,7.731446758,7.395481225,11.07792826,2.599461546,-14.83861179,0.427199567,6.323636648,4.382905844,4.046913186,3.772543796,2.832806433,2.671922151,4.612243103,4.918367801,4.677351835,0.042815834,6.380016062,2.53752574,0.342262716,2.772631245
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,1.759933831,2.667234339,6.598193438,8.31268135,4.21246621,-6.571371117,2.534328757,1.569778572,4.074970925,2.345608803,0.840887799,-0.550956987,1.131298397,2.989081326,6.186939615,2.791703946,9.983934806,3.950975753,8.463285279,9.798059975,5.319933368,8.644190715,1.819652973,4.200646955,3.820921687,1.432200198,1.398075498,5.419830841,6.674512907,8.175181849,6.938129761,3.07435551,3.225417823,2.619378614,4.231889288,2.482874985,6.016715401,8.09866723,-0.300175625,-3.238954091,3.760414543,1.044298553,1.649902128,3.1717899,2.623086792,2.269784233,4.978190115,1.317187138,1.611295613,2.749319291,-0.510051634,6.929734258,-1.095053512,-0.693632728,1.031616713
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.59522179,-32.11857046,-4.982979843,2.189911787,-0.944760634,2.299961038,9.171476341,6.550002648,2.818404559,5.841026424,6.460578267,7.665487786,8.429132571,8.725143417,11.61531786,12.82501785,10.41453728,-3.388716658,-16.04001953,-3.661258596,3.036344827,7.305240572,2.096090282,2.094959771,3.783367121,2.55168602,3.398948726,4.309712863,0.675372772,-3.469227508,6.942541731,1.80677198,2.854218001,-0.442491126
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,10.02242152,8.460702398,0.732784267,6.693194889,14.29341492,7.811245236,5.024887975,7.979376105,3.659413868,13.29920444,5.185974257,4.25345171,3.29550238,-0.418485459,-0.279375772,-4.570923497,-2.358545178,5.746591005,2.888150254,8.910875674,11.64050662,26.63098454,8.075231306,13.39059328,14.47649617,3.391296513,1.274378235,25.12278818,21.61646948,9.242144596,10.75289299,-2.048378141,-21.51429324,-0.679183618,9.860051514,6.405279157,-2.56341515,-54.33610627,23.53589132,-19.60934493,75.06185714,8.808159685
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-8.00000324,-7.999995069,6.500003637,-12.50000225,4.899999671,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,10.02884136,9.891739307,8.362165357,4.713460375,5.59689366,2.437237347,3.559310832,5.596049944,7.558221561,10.81278134,6.059167679,2.232663389,4.793787205,3.642164813,-1.743434931,8.957372023,1.386569577,6.418386321,6.007652071,9.271105769,-0.325004076,11.87523598,2.846202581,3.411812226,7.216088154,-2.097738754,-0.7405917,10.58800042,-5.405447872,12.37287627,-1.560702346,7.238552677,1.697061477,2.582180915,7.721825196,3.730197375,6.17110215,4.571380165,3.19224973,7.79082001,3.441067767,5.684539363,3.745769401,3.499557094,5.524645233,3.062343685,4.122212869,2.71924408,4.344582976,0.521185506,5.057898162,3.06564133,2.890974761,-7.178207442,8.154738898,1.52720358,3.403341301,3.236513735
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.228060023,4.648309621,6.553757506,4.474611051,-0.972637495,4.411628785,3.55323608,3.953551304,3.534204929,1.685457434,0.922378366,2.432389475,1.194973349,1.484515631,1.708699684,2.452364683,2.48457417,4.598601475,4.16365931,2.643454171,1.015129113,1.366639527,-0.913919722,2.215624227,2.117153022,1.110731797,2.237249277,3.503265996,3.300538996,3.910229928,2.18773369,1.026497573,1.087536547,2.470482605,1.895414109,5.817648497,14.43751444,0.746871215,-11.33698658,2.065219627,7.022356946,1.012218412,9.577098324,7.187027775,4.910371765,3.008443588,-3.206183238,5.697901212,7.12088952,-13.23910483,22.23221559,11.04693943,5.043382592,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.00000027,-29.09999992,-1.199999933,-30.90000023,-1.399999055,-5.877060286,1.64706456,-6.542192077,-3.368254477,2.107716082,6.100000399,7.799999658,6.599999958,7.399999734,7.500000149,4.799999837,3.000000226,7.800000145,-6.000000264,7.100000107,5.818166147,-0.589733955,9.043865607,4.999625854,-0.338235622,4.646014363,4.175612051,4.075595466,3.552314085,-8.27597832,13.92999979,-4.6,1.2,0.103059412
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.048632751,2.271069701,-0.929401623,3.962518847,-0.452253863,2.064552408,5.52856561,6.828786098,3.721222168,5.276455575,3.929365031,-1.272621531,-2.61847833,2.00687938,1.258691635,-3.068858391,2.364000358,-2.661805964,9.854650294,0.952707585,-9.800000001,-1.9,0.899999999,1.760181943,1.156344139,1.960224882,1.174913261,3.40692921,4.074880657,3.12890505,-6.306351592,1.180884948,2.099923181,-0.042101303,1.678592321,2.154204472,3.693492617,3.917074605,4.699227037,4.45685894,5.98023577,-12.40797111,9.784892125,5.257003622,4.755845095,5.398508449,5.710564199,6.712632539,-3.978708612,0.619239745,1.578427054,3.011148116,2.300376228,3.339203112,3.132298075,3.993146062,3.933307595,3.194356517,4.411232129,-7.137671621,4.650683432,4.156097784,4.203046158,4.2
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.207226367,2.424242418,1.577909286,5.728155315,-7.988980692,0.598802386,11.25235403,14.68472285,10.66420662,18.57285761,11.76470589,-3.012211664,16.25629546,26.95547533,15.41604359,9.360589095,8.829155697,8.730341781,9.326808333,16.95229745,1.44269606,6.670825315,5.556768951,7.749486245,12.98578456,7.85864718,8.397940706,7.494683157,6.175655827,3.845810232,-3.943634289,7.26838641,13.75004966,5.924892583,-11.17730977,23.6302721,7.133380234,8.976454605,-8.34069876,6.785467909,8.843425945,2.389288126,6.974962268,7.860686372,3.868135336,6.375283031,7.074428717,8.568955597,6.923059808,-32.90882873,37.50787,13.82608953,4.72639195,5.133962231
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.139368575,5.441033942,10.55384027,9.56608623,11.8033404,6.644598454,7.74777664,12.27560738,10.41398629,17.42155952,8.957614488,13.55949687,11.16073677,8.692507066,0.117957119,13.85213906,3.79965418,-0.249111414,5.612015989,1.460591197,0.538106314,-1.276059955,-0.404076843,0.121156311,0.597779559,-1.525275913,0.996222228,2.301214033,3.882728872,8.568526751,2.21684727,6.273819587,2.461148651,3.088984149,3.209645971,5.100420761,4.135052671,4.166029495,2.788258398,6.368455407,1.962332904,2.086474278,4.70268381,7.941969669,5.288064929,5.991181429,5.231341454,4.37559202,1.113226795,4.807314286,3.794015085,3.965315143,2.42430208,3.072011077,2.727504608,4.484584976,2.244334425,2.610824091,1.486010942,-3.307831184,5.084887969,6.377450359,2.153758249,1.941874904
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.000000001,4.664414673,8.106886928,11.90548077,7.099999997,6.096139303,5.854924879,9.423278818,3.418620023,6.502484035,3.762467685,8.228807312,7.861119861,5.77682723,5.744485049,4.417444136,3.390639707,8.956942328,9.698170137,8.756622426,9.585841155,-0.049586366,-4.62412796,3.513413349,1.919215786,-3.929959908,2.063363226,1.218261229,3.625448735,5.250043299,3.975904971,3.568613544,2.866999455,4.394127888,-5.910299624,6.218297159,7.198876153,6.185078931,2.755030393,5.029283994,-0.450845253,-0.236588002,1.185544867,3.565441026,2.113247115,4.805013517,2.07786394,0.943331873,-6.295250567,4.971334578,3.444045063,3.553210755,0.85210155,2.503763499,2.702323448,1.772493234,1.871728542,1.972082077,-0.392690505,-8.354034566,6.048483457,3.710988931,3.295390957,1.454062478
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.309911677,1.081842173,33.92275985,15.32314189,0.060260205,0.361333948,2.430242269,5.623904146,2.135328516,-7.195222674,6.436512819,4.831228932,15.50800391,3.866025043,-6.257291731,24.54249876,9.363753972,7.78904656,-1.691608643,2.67624654,0.087799312,7.140881198,6.006249776,5.877697459,8.213294318,-10.30295711,-6.445675558,-0.674095985,-1.334721578,2.454430069,6.930044462,3.63579015,-1.561675105,-0.408355471,1.791044776,0.175953079,3.68852459,-7.566346697,3.665241295,5.5391868,-0.502512563,-1.290684624,3.808982376,-1.25958379,1.885745979,2.504082744,3.558151885,5.487179487,10.45211473,-2.772887324,1.222272522,-1.118067979,-3.934871099,2.770968022
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.123652003,3.291715994,4.928565492,8.142767264,6.17622207,4.997671819,3.236508925,6.184874528,8.255838755,8.119501439,6.223129179,6.285004316,7.029316222,6.02848029,4.305375405,6.318461612,4.61598679,3.773382315,4.684641461,4.774231294,1.904038891,2.9184909,1.617275341,4.797925066,4.552354197,3.715719586,4.656754772,4.121669259,3.117604651,3.260606923,2.892881694,4.357494484,5.129402317,5.219852839,4.606457426,6.269995573,5.657964855,3.317866327,3.69192678,5.624189325,3.637641705,4.789725493,5.940654286,7.715478797,7.389233948,8.269568433,8.900287478,5.956625759,4.029844967,8.189935085,6.479921963,5.658108259,5.668846533,5.225336921,4.805707135,4.79328224,5.365862378,5.038087593,4.145015186,-1.057606428,7.489763899,3.962784017,4.8756831,4.355499495
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170767648,-6.565198677,-7.469271319,-1.758166181,-1.114727694,1.185103889,1.439981337,3.378735647,4.339027913,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538,-4.68845001,4.51067949,2.758884153,2.072542088,2.756249173
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.708410196,0.23099942,6.136954863,2.568996024,5.844016431,-1.455115802,-1.528826102,11.62504914,13.62343853,6.348647194,-1.463476332,10.39567721,-4.325839869,1.508804297,-7.378433046,1.820873772,-0.287011156,20.28663494,2.692620881,-0.139164289,7.389721044,4.177388109,-2.502395103,11.74520379,-3.21866249,3.172168177,3.779934051,0.921022398,7.055785404,4.829024339,7.57166764,5.700943654,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,7.504684635,6.654261122,3.875028163,6.537353952,4.633509848,6.921721886,4.019135255,-0.570588589,2.382125954,7.60253469,5.974716101,6.005063086,5.375547696,4.867849999,4.999999117,-1.16907501,3.100941244,3.50828279,4.71716104,5.004545937
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.453993612,5.838327027,4.146138373,10.03640396,19.56008086,17.01708956,12.1841698,11.16115819,10.49077317,7.049711215,3.311762074,2.284452306,-0.612390117,0.942370935,2.585279666,3.885190007,4.110514452,8.414236296,8.179105581,6.291390958,6.256493069,4.690932172,4.480749127,5.651104092,6.342492588,3.777335667,5.256980914,5.125600972,4.719975952,19.68126926,-0.756672627,2.741120139,3.69426131,0.407159748,2.880671273,2.336122734,5.036663951,4.410126225,-1.395342555,6.197345169,0.991963675,4.102590303,6.291715744,7.631129375,9.621097562,4.077719295,12.97211934,7.189096537,4.084706028,-3.358342532,13.29978932,4.26931853,6.796313111,5.969281961
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.47156108,4.08687253,13.34929493,-5.89401884,10.69264951,-4.851778704,-5.925258883,12.05934018,3.291741121,4.979330597,4.129962445,2.435841373,-0.968124718,5.34237569,4.152709189,6.080396229,5.952286611,6.517817023,5.201277481,7.938538081,6.355754592,5.603876426,4.39109268,4.932728026,2.851000239,-1.057348757,-4.005631786,-11.35243948,3.695297423,2.816933273,-0.650616909,9.660942453,6.039410227,7.477958358,6.948051437,6.442715347,5.651582963,5.866213153,10.94512998,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,8.169907456,6.99284029,5.862472915,6.136108244,6.268862215,6.579110068,-9.04834718,-12.01637248,4.037493436,0.958446625,-0.972046414
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.748431511,2.619273308,11.22025827,10.17330146,12.22515161,7.155390267,7.575490335,12.42976615,11.04014561,8.711706891,5.557310523,11.88599155,5.459052929,7.381557925,3.118051785,15.16565753,1.682877947,-1.850696064,-0.530999717,-3.318840113,-1.439619773,10.94241287,4.75219764,0.162171666,4.359389587,-1.791321121,1.026133833,1.825101886,2.848366094,9.880115334,1.212995751,4.96488273,1.538992122,2.310108143,2.959865283,5.96025946,3.460950469,5.419688891,4.214265204,5.749205411,2.836137083,3.190849997,2.801479728,7.701096359,4.950824751,5.400408987,5.817497599,3.463283637,2.830779632,4.830406545,-0.375513504,3.556024414,1.117539688,2.396325135,1.112090355,5.566940502,3.339703325,2.554068461,1.219077449,-2.86087725,4.468192981,4.179182938,2.838367183,1.965873987
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900005846,-9.399998124,3.100000059,1.099838709,1.903936733,2.482659229,4.426050717,4.180604509,8.56641803,6.810150125,7.222752592,-5.795096995,2.734331082,3.228451021,-2.723790771,3.548979912,1.783698581,3.390381397,2.949280321,4.716465276,5.077888811,4.062944992,-15.30689376,13.04346425,6.406680329,6.337697542,3.040315798
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465704,-3.16879155,2.134382695,6.376426886,2.235093843,3.896713584,3.339936599,3.070369011,1.146062137,2.952710543,4.732978466,7.004634574,10.62540596,7.253665438,8.556234817,10.24801636,8.900367941,-1.268598936,6.365161679,17.29077759,12.31981985,11.64891619,7.885225482,2.379835807,1.489784487,5.636876387,7.74488062,5.602244221,-4.557751976,1.636769577,5.032709637,7.422112762,4.864001434
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343170899,-3.077975376,-12.70289344,-6.871463217,-6.684027778,-11.06976744,-17.57322176,1.395939086,-7.384230288,0.810810811,2.680965147,4.177545692,3.383458647,29.21212121,23.17073171,-19.49733435,-11.4474929,-29.05982906,4.969879518,16.64275466,,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.000002954,-6.899999442,-15.70000204,-6.499999879,0.999996721,-2.299996027,14.70000042,8.19999518,6.500004554,0.999992834,4.925451254,-7.576647249,10.94043503,6.440183695,2.122893806,10.69591098,11.81494594,10.3692325,11.81698653,0.766234956,12.85168202,9.668505347,7.217700866,8.204704948,6.31202378,9.910677568,7.649353938,6.878029426,5.928971875,6.679729357,7.134058423,7.994503161,6.571413897,7.702568448,7.393093699,4.696990242,2.638207373,3.484932024,2.317813948,-1.2195225,2.377435728,4.364450744,5.436859123,1.851775025
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,0.726608379,-1.983767575,27.69088635,16.1383305,0.230961967,3.567132897,10.19644262,1.248532089,11.98593115,1.842886438,-0.732907868,-4.584756933,12.16261106,-5.134374447,8.54610493,-1.878593682,-0.504713833,4.790039838,3.371210219,3.45028842,-2.339924122,3.735342027,-3.226864452,2.994760504,5.713579355,1.900384152,1.720397976,4.77758542,-1.771304533,1.788087263,1.874125736,5.873637421,-3.060732167,9.819800396,5.81882663,-4.044696547,2.777804797,3.673178313,-3.918025852,-0.79949383,1.38148396,6.928269576,4.732757875,8.56628732,18.33319869,-1.96942275,-0.331079223,0.097875914,2.620229481,4.172783278,4.470013192,4.15081319,4.274823288,5.376339241,1.260909231,6.270545669,4.772173657,3.141004893,-0.360657384,0.742715395,6.796005102,6.507187199,5.2
